row_id,testament,book,chapter,verse,reference,term_id,occurrence_index,start,end,matched,before,after,verse_text,suggestion,risk,term_note,reviewer,decision,replacement,notes
62d93bb63f9cf3a1a239,OT,GEN,28,14,GEN 28:14,simiente,38,183,191,simiente,iodía; y todas las familias de la tierra serán benditas en ti y en tu,.,"Y será tu simiente como el polvo de la tierra, y te extenderás al occidente, y al oriente, y al aquilón, y al mediodía; y todas las familias de la tierra serán benditas en ti y en tu simiente.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
659db765e24f9a179ea4,OT,GEN,30,34,GEN 30:34,fuese,11,26,31,fuese,"Y dijo Labán: Mira, ojalá",como tú dices.,"Y dijo Labán: Mira, ojalá fuese como tú dices.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
ac045de0915a1fd9fde7,OT,GEN,32,12,GEN 32:12,simiente,39,45,53,simiente,"Y tú has dicho: Yo te haré bien, y pondré tu","como la arena del mar, que no se puede contar por la multitud.","Y tú has dicho: Yo te haré bien, y pondré tu simiente como la arena del mar, que no se puede contar por la multitud.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
a73423f5ce6462051d46,OT,GEN,32,13,GEN 32:13,presente,1,67,75,presente,"Y durmió allí aquella noche, y tomó de lo que le vino a la mano un",para su hermano Esaú:,"Y durmió allí aquella noche, y tomó de lo que le vino a la mano un presente para su hermano Esaú:",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
39809315f9fb8a792ba1,OT,GEN,32,18,GEN 32:18,presente,2,16,24,Presente,Entonces dirás:,"es de tu siervo Jacob, que envía a mi señor Esaú; y he aquí también é","Entonces dirás: Presente es de tu siervo Jacob, que envía a mi señor Esaú; y he aquí también él viene tras nosotros.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
b7bcd9007208d4d879d2,OT,GEN,32,20,GEN 32:20,presente,3,100,108,presente,ervo Jacob viene tras nosotros. Porque dijo: Apaciguaré su ira con el,"que va delante de mí, y después veré su rostro: quizá le seré acepto.","Y dirán también: He aquí tu siervo Jacob viene tras nosotros. Porque dijo: Apaciguaré su ira con el presente que va delante de mí, y después veré su rostro: quizá le seré acepto.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
b75dee581d776fbd9c68,OT,GEN,32,21,GEN 32:21,presente,4,10,18,presente,Y pasó el,delante de él; y él durmió aquella noche en el campamento.,Y pasó el presente delante de él; y él durmió aquella noche en el campamento.,ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
2bcc93a08a08d044c9cf,OT,GEN,33,10,GEN 33:10,presente,5,79,87,presente,"cob: No, yo te ruego, si he hallado ahora gracia en tus ojos, toma mi","de mi mano, pues que así he visto tu rostro, como si hubiera visto el","Y dijo Jacob: No, yo te ruego, si he hallado ahora gracia en tus ojos, toma mi presente de mi mano, pues que así he visto tu rostro, como si hubiera visto el rostro de Dios; y hazme placer.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
eb0a797fdaf77727a387,OT,GEN,35,10,GEN 35:10,dijole,14,2,8,díjole,Y,"Dios: Tu nombre es Jacob; no se llamará más tu nombre Jacob, sino Isr","Y díjole Dios: Tu nombre es Jacob; no se llamará más tu nombre Jacob, sino Israel será tu nombre: y llamó su nombre Israel.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
225a8046bd5695ba7c67,OT,GEN,35,11,GEN 35:11,dijole,15,2,8,díjole,Y,Dios: Yo soy el Dios Omnipotente: crece y multiplícate; una nación y,"Y díjole Dios: Yo soy el Dios Omnipotente: crece y multiplícate; una nación y conjunto de naciones procederá de ti, y reyes saldrán de tus lomos:",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
2790f180f7051e53bd01,OT,GEN,35,11,GEN 35:11,lomos,1,139,144,lomos,"nación y conjunto de naciones procederá de ti, y reyes saldrán de tus",:,"Y díjole Dios: Yo soy el Dios Omnipotente: crece y multiplícate; una nación y conjunto de naciones procederá de ti, y reyes saldrán de tus lomos:",cintura,medium,Puede ser literal o modismo.,,,,
cb5c8a66451b668b9ebd,OT,GEN,35,12,GEN 35:12,simiente,40,69,77,simiente,"Y la tierra que yo he dado a Abraham y a Isaac, la daré a ti: y a tu",después de ti daré la tierra.,"Y la tierra que yo he dado a Abraham y a Isaac, la daré a ti: y a tu simiente después de ti daré la tierra.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
3ea8842322a81a5620c2,OT,GEN,35,13,GEN 35:13,fuese,12,2,7,fuése,Y,"de él Dios, del lugar donde con él había hablado.","Y fuése de él Dios, del lugar donde con él había hablado.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
da58f77842a3ee7dd2f6,OT,GEN,35,17,GEN 35:17,dijole,16,49,55,díjole,"Y aconteció, que como había trabajo en su parir,","la partera: No temas, que también tendrás este hijo.","Y aconteció, que como había trabajo en su parir, díjole la partera: No temas, que también tendrás este hijo.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
f8d0e68bf2faa2382810,OT,GEN,36,6,GEN 36:6,fuese,13,185,190,fuése,"ias, y toda su hacienda que había adquirido en la tierra de Canaán, y",a otra tierra de delante de Jacob su hermano:,"Y Esaú tomó sus mujeres, y sus hijos, y sus hijas, y todas las personas de su casa, y sus ganados, y todas sus bestias, y toda su hacienda que había adquirido en la tierra de Canaán, y fuése a otra tierra de delante de Jacob su hermano:",se fue,medium,Puede requerir ajustar la frase completa.,,,,
72245111e6466afc6990,OT,GEN,37,10,GEN 37:10,dijole,17,66,72,díjole,"Y contólo a su padre y a sus hermanos: y su padre le reprendió, y",": ¿Qué sueño es este que soñaste? ¿Hemos de venir yo y tu madre, y tus","Y contólo a su padre y a sus hermanos: y su padre le reprendió, y díjole: ¿Qué sueño es este que soñaste? ¿Hemos de venir yo y tu madre, y tus hermanos, a inclinarnos a ti a tierra?",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
0db2dd6ec44776f20f2c,OT,GEN,37,34,GEN 37:34,lomos,2,57,62,lomos,"Entonces Jacob rasgó sus vestidos, y puso saco sobre sus",", y enlutóse por su hijo muchos días.","Entonces Jacob rasgó sus vestidos, y puso saco sobre sus lomos, y enlutóse por su hijo muchos días.",cintura,medium,Puede ser literal o modismo.,,,,
709f2e3d30a687fd1251,OT,GEN,38,1,GEN 38:1,fuese,14,71,76,fuése,"aconteció en aquel tiempo, que Judá descendió de con sus hermanos, y","a un varón Adullamita, que se llamaba Hira.","Y aconteció en aquel tiempo, que Judá descendió de con sus hermanos, y fuése a un varón Adullamita, que se llamaba Hira.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
46465f42841654c66ba6,OT,GEN,38,8,GEN 38:8,simiente,41,91,99,simiente,"Onán: Entra a la mujer de tu hermano, y despósate con ella, y suscita",a tu hermano.,"Entonces Judá dijo a Onán: Entra a la mujer de tu hermano, y despósate con ella, y suscita simiente a tu hermano.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
3c3bb91808b9fe1197a2,OT,GEN,38,9,GEN 38:9,simiente,42,23,31,simiente,Y sabiendo Onán que la,"no había de ser suya, sucedía que cuando entraba a la mujer de su her","Y sabiendo Onán que la simiente no había de ser suya, sucedía que cuando entraba a la mujer de su hermano vertía en tierra, por no dar simiente a su hermano.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
2dbc4c1e851d4d3b37b1,OT,GEN,38,9,GEN 38:9,simiente,43,135,143,simiente,"cuando entraba a la mujer de su hermano vertía en tierra, por no dar",a su hermano.,"Y sabiendo Onán que la simiente no había de ser suya, sucedía que cuando entraba a la mujer de su hermano vertía en tierra, por no dar simiente a su hermano.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
2918a835d6fc6d0700c3,OT,GEN,38,11,GEN 38:11,fuese,15,160,165,fuése,hijo; porque dijo: Que quizá no muera él también como sus hermanos. Y,"Thamar, y estúvose en casa de su padre.","Y Judá dijo a Thamar su nuera: Estáte viuda en casa de tu padre, hasta que crezca Sela mi hijo; porque dijo: Que quizá no muera él también como sus hermanos. Y fuése Thamar, y estúvose en casa de su padre.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
1dcb1b175d130315c34c,OT,GEN,38,16,GEN 38:16,dijole,18,36,42,díjole,"Y apartóse del camino hacia ella, y",": Ea, pues, ahora entraré a ti; porque no sabía que era su nuera; y el","Y apartóse del camino hacia ella, y díjole: Ea, pues, ahora entraré a ti; porque no sabía que era su nuera; y ella dijo: ¿Qué me has de dar, si entrares a mí?",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
c224fda4bbc67f43bc39,OT,GEN,38,19,GEN 38:19,fuese,16,15,20,fuése,"Y levantóse, y",": y quitóse el velo de sobre sí, y vistióse las ropas de su viudez.","Y levantóse, y fuése: y quitóse el velo de sobre sí, y vistióse las ropas de su viudez.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
ad5010d7bf88510575a4,OT,GEN,40,9,GEN 40:9,dijole,19,62,68,díjole,"Entonces el principal de los coperos contó su sueño a José, y",": Yo soñaba que veía una vid delante de mí,","Entonces el principal de los coperos contó su sueño a José, y díjole: Yo soñaba que veía una vid delante de mí,",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
f21b47df89b2ca3f1dca,OT,GEN,40,12,GEN 40:12,dijole,20,2,8,díjole,Y,José: Esta es su declaración: Los tres sarmientos son tres días:,Y díjole José: Esta es su declaración: Los tres sarmientos son tres días:,le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
34bd60e7dc663b931462,OT,GEN,43,11,GEN 43:11,presente,6,137,145,presente,"omen de lo mejor de la tierra en sus vasos, y lleven a aquel varón un",", un poco de bálsamo, y un poco de miel, aromas y mirra, nueces y alme","Entonces Israel su padre les respondió: Pues que así es, háganlo; tomen de lo mejor de la tierra en sus vasos, y lleven a aquel varón un presente, un poco de bálsamo, y un poco de miel, aromas y mirra, nueces y almendras.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
b550353590c9fafd2da5,OT,GEN,43,15,GEN 43:15,presente,7,37,45,presente,Entonces tomaron aquellos varones el,", y tomaron en su mano doblado dinero, y a Benjamín; y se levantaron,","Entonces tomaron aquellos varones el presente, y tomaron en su mano doblado dinero, y a Benjamín; y se levantaron, y descendieron a Egipto, y presentáronse delante de José.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
06dc5398afecefbafeec,OT,GEN,43,25,GEN 43:25,presente,8,22,30,presente,Y ellos prepararon el,"entretanto que venía José al medio día, porque habían oído que allí h","Y ellos prepararon el presente entretanto que venía José al medio día, porque habían oído que allí habían de comer pan.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
b440b19ed95841d0f0c2,OT,GEN,43,26,GEN 43:26,presente,9,43,51,presente,"Y vino José a casa, y ellos le trajeron el","que tenían en su mano dentro de casa, e inclináronse a él hasta tierr","Y vino José a casa, y ellos le trajeron el presente que tenían en su mano dentro de casa, e inclináronse a él hasta tierra.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
9728d861a5532858cad8,OT,GEN,46,1,GEN 46:1,partiose,2,2,10,partióse,Y,"Israel con todo lo que tenía, y vino a Beer-seba, y ofreció sacrifici","Y partióse Israel con todo lo que tenía, y vino a Beer-seba, y ofreció sacrificios al Dios de su padre Isaac.",se fue,medium,Puede significar partir/salir; revisar contexto.,,,,
44374a56c8da7370942f,OT,GEN,46,6,GEN 46:6,simiente,44,121,129,simiente,"irido en la tierra de Canaán, y viniéronse a Egipto, Jacob, y toda su",consigo;,"Y tomaron sus ganados, y su hacienda que había adquirido en la tierra de Canaán, y viniéronse a Egipto, Jacob, y toda su simiente consigo;",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
60f5780e00899978b96a,OT,GEN,46,7,GEN 46:7,simiente,45,94,102,simiente,"e sus hijos consigo; sus hijas, y las hijas de sus hijos, y a toda su",trajo consigo a Egipto.,"Sus hijos, y los hijos de sus hijos consigo; sus hijas, y las hijas de sus hijos, y a toda su simiente trajo consigo a Egipto.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
7c9ee503688b1c464662,OT,GEN,46,26,GEN 46:26,lomos,3,71,76,lomos,"odas las personas que vinieron con Jacob a Egipto, procedentes de sus",", sin las mujeres de los hijos de Jacob, todas las personas fueron ses","Todas las personas que vinieron con Jacob a Egipto, procedentes de sus lomos, sin las mujeres de los hijos de Jacob, todas las personas fueron sesenta y seis.",cintura,medium,Puede ser literal o modismo.,,,,
82762450f1242e5eb8e6,OT,GEN,47,19,GEN 47:19,simiente,46,186,194,simiente,"r pan, y seremos nosotros y nuestra tierra siervos de Faraón: y danos","para que vivamos y no muramos, y no sea asolada la tierra.","¿Por qué moriremos delante de tus ojos, así nosotros como nuestra tierra? Cómpranos a nosotros y a nuestra tierra por pan, y seremos nosotros y nuestra tierra siervos de Faraón: y danos simiente para que vivamos y no muramos, y no sea asolada la tierra.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
a0d6971822576a5e459c,OT,GEN,47,23,GEN 47:23,simiente,47,88,96,simiente,blo: He aquí les he hoy comprado y a su tierra para Faraón: vean aquí,", y sembrarán la tierra.","Y José dijo al pueblo: He aquí les he hoy comprado y a su tierra para Faraón: vean aquí simiente, y sembrarán la tierra.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
666e9fa386115cdc2e73,OT,GEN,48,4,GEN 48:4,simiente,48,117,125,simiente,"iplicaré, y te pondré por estirpe de pueblos: y daré esta tierra a tu",después de ti por heredad perpetua.,"Y díjome: He aquí, yo te haré crecer, y te multiplicaré, y te pondré por estirpe de pueblos: y daré esta tierra a tu simiente después de ti por heredad perpetua.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
6a63e35afccb3ef63844,OT,GEN,48,11,GEN 48:11,simiente,49,93,101,simiente,"o pensaba yo ver tu rostro, y he aquí Dios me ha hecho ver también tu",.,"Y dijo Israel a José: No pensaba yo ver tu rostro, y he aquí Dios me ha hecho ver también tu simiente.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
9ccc424d58ea7b7fa29f,OT,GEN,48,19,GEN 48:19,simiente,50,170,178,simiente,"mbién acrecentado; pero su hermano menor será más grande que él, y su",será plenitud de gentes.,"Pero su padre no quiso, y dijo: Lo sé, hijo mío, lo sé: también él vendrá a ser un pueblo, y será también acrecentado; pero su hermano menor será más grande que él, y su simiente será plenitud de gentes.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
e60297ee36639f477784,OT,EXO,4,6,EXO 4:6,dijole,21,2,8,díjole,Y,más Jehová: Mete ahora tu mano en tu seno. Y él metió la mano en su s,"Y díjole más Jehová: Mete ahora tu mano en tu seno. Y él metió la mano en su seno; y como la sacó, he aquí que su mano estaba leprosa como la nieve.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
a7a5b6d0ee19f85e3ed7,OT,EXO,4,18,EXO 4:18,dijole,22,51,57,díjole,"Así se fue Moisés, y volviendo a su suegro Jethro,",": Iré ahora, y volveré a mis hermanos que están en Egipto, para ver si","Así se fue Moisés, y volviendo a su suegro Jethro, díjole: Iré ahora, y volveré a mis hermanos que están en Egipto, para ver si aun viven. Y Jethro dijo a Moisés: Ve en paz.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
d3f76ff7c7ff03a94958,OT,EXO,6,2,EXO 6:2,dijole,23,31,37,díjole,"Habló todavía Dios a Moisés, y",: Yo soy JEHOVÁ;,"Habló todavía Dios a Moisés, y díjole: Yo soy JEHOVÁ;",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
