row_id,reference,segment_index,code_index,verse_text,word,strong,morphology,step_gloss,status,confidence,reviewer,decision,corrected_strong,notes
ad8cf24774ca6bb59af8,GEN 1:10,14,0,"Y llamó Dios a la seca Tierra, y a la reunión de las aguas llamó Mares: y vio Dios que era bueno.",llamó,H7121,HVqp3ms,he called,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
085dc225292614d1af8a,GEN 1:10,15,0,"Y llamó Dios a la seca Tierra, y a la reunión de las aguas llamó Mares: y vio Dios que era bueno.",Mares:,H3220,HNcmpa,seas,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
0c9b2fd6c0a05818844d,GEN 1:10,17,0,"Y llamó Dios a la seca Tierra, y a la reunión de las aguas llamó Mares: y vio Dios que era bueno.",vio,H7200,Hc/Vqw3ms,and/ he saw,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
7b10382feab32d9941f8,GEN 1:10,18,0,"Y llamó Dios a la seca Tierra, y a la reunión de las aguas llamó Mares: y vio Dios que era bueno.",Dios,H430,HNcmpa,God,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
a99f2e3e7917827bac35,GEN 1:10,19,0,"Y llamó Dios a la seca Tierra, y a la reunión de las aguas llamó Mares: y vio Dios que era bueno.",que,H3588,HTc,that,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
d61b73fc978a65215b40,GEN 1:10,21,0,"Y llamó Dios a la seca Tierra, y a la reunión de las aguas llamó Mares: y vio Dios que era bueno.",bueno.,H2895,HVqp3ms,[it was] good,editorial-reviewed,1.0,,,,
161e106165f3765f5ea8,GEN 1:11,1,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",dijo,H559,Hc/Vqw3ms,and/ he said,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
f922ee8d1d2a9de60873,GEN 1:11,2,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",Dios:,H430,HNcmpa,God,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
7d71d1b6fcce60169b6e,GEN 1:11,3,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",Produzca,H1876,HVhj3fs,let it sprout,editorial-reviewed,1.0,,,,
eca4108e900df180f46f,GEN 1:11,5,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",tierra,H776,HTd/Ncfsa,the/ earth,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
8ac47319ff0420885bb4,GEN 1:11,6,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",hierba,H1877,HNcmsa,vegetation,editorial-reviewed,1.0,,,,
073d16385b4f65fc4c60,GEN 1:11,8,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",hierba,H6212,HNcmsa,plant[s],editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
03af81f093cba12fa2b9,GEN 1:11,10,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",dé,H2232,HVhrmsa,[which] bears seed,editorial-reviewed,1.0,,,,
ca8c811f9e5eddce970b,GEN 1:11,11,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",simiente;,H2233,HNcmsc/Sp3ms,seed,editorial-reviewed,1.0,,,,
1bca511b3768af7d0772,GEN 1:11,12,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",árbol,H6086,HNcmsc,tree[s] of,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
4fa4fb81d0338a4f3308,GEN 1:11,14,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",fruto,H6529,HNcmsa,fruit,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
9a9f4ea536a66efa5c05,GEN 1:11,16,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",dé,H6213,HVqrmsa,producing,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
dd02487598831f1144d6,GEN 1:11,17,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",fruto,H6529,HNcmsa,fruit,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
7321eaab650f7a26e575,GEN 1:11,20,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.","género,",H4327,HR/Ncmsc/Sp3ms,to/ kind/ its,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
f14746ee8112e24e282c,GEN 1:11,21,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",que,H834,HTr,which,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
2738c8bbf4e14e540d21,GEN 1:11,23,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",simiente,H2233,HNcmsc/Sp3ms,seed/ its,editorial-reviewed,1.0,,,,
420d9267a798c30a2e2f,GEN 1:11,27,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",sobre,H5921,HR,on,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
4bb9447b8d98f1993141,GEN 1:11,29,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",tierra:,H776,HTd/Ncfsa,the/ earth,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
08c95126cdd9034dae9a,GEN 1:11,31,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",fue,H1961,Hc/Vqw3ms,and/ it was,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
1c77071366b042d3bf3e,GEN 1:11,32,0,"Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fue así.",así.,H3651,HD,so,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
097e8d9bc8f8089c0378,GEN 1:12,1,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",produjo,H3318,Hc/Vhw3fs,and/ <it> brought forth,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
cf7bdd99e3627d034732,GEN 1:12,3,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",tierra,H776,HTd/Ncfsa,the/ earth,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
e35622f3b3951b621782,GEN 1:12,4,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",hierba,H1877,HNcmsa,vegetation,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
742876b018b9b4c75732,GEN 1:12,6,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",hierba,H6212,HNcmsa,plant[s],editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
fa6f57afed04b4197973,GEN 1:12,8,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",da,H2232,HVhrmsa,[which] bears seed,editorial-reviewed,1.0,,,,
9d3421ea7c10a9da1161,GEN 1:12,9,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",simiente,H2233,HNcmsc/Sp3ms,seed,editorial-reviewed,1.0,,,,
fecc6cc27a434bbe9555,GEN 1:12,12,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.","naturaleza,",H4327,HR/Ncmsc/Sp3ms,to/ kind/ its,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
429dd584ddea2dc32d4f,GEN 1:12,14,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",árbol,H6086,HC/Ncmsa,and/ tree[s],editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
6c445c129774062bad0f,GEN 1:12,16,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",da,H6213,HVqrmsa,producing,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
4333b1ded854a6569229,GEN 1:12,17,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.","fruto,",H6529,HNcmsa,fruit,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
55634818078b4f23b890,GEN 1:12,18,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",cuya,H834,HTr,which,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
52e14e149c8d4e0b5243,GEN 1:12,19,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",simiente,H2233,HNcmsc/Sp3ms,seed/ its,editorial-reviewed,1.0,,,,
666405a2fdd7601319ef,GEN 1:12,25,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",género:,H4327,HR/Ncmsc/Sp3ms,to/ kind/ its,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
976d6c8889e93b5e8c96,GEN 1:12,27,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",vio,H7200,Hc/Vqw3ms,and/ he saw,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
a87afbc23c46b699c939,GEN 1:12,28,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",Dios,H430,HNcmpa,God,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
854513d52dab11f48316,GEN 1:12,29,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",que,H3588,HTc,that,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
8baaa026261913a2c5db,GEN 1:12,31,0,"Y produjo la tierra hierba verde, hierba que da simiente según su naturaleza, y árbol que da fruto, cuya simiente está en él, según su género: y vio Dios que era bueno.",bueno.,H2895,HVqp3ms,[it was] good,editorial-reviewed,1.0,,,,
9e93120af24cb1282904,GEN 1:13,1,0,Y fue la tarde y la mañana el día tercero.,fue,H1961,Hc/Vqw3ms,and/ there was,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
078b6bdf4414dce83295,GEN 1:13,3,0,Y fue la tarde y la mañana el día tercero.,tarde,H6153,HNcmsa,evening,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
bbfd0a2c5cfb9dc17feb,GEN 1:13,6,0,Y fue la tarde y la mañana el día tercero.,mañana,H1242,HNcmsa,morning,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
f7ff09a2907fc1a7b159,GEN 1:13,8,0,Y fue la tarde y la mañana el día tercero.,día,H3117,HNcmsa,a day,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
49dd91500dc016e8fb97,GEN 1:13,9,0,Y fue la tarde y la mañana el día tercero.,tercero.,H7992,HAomsa,third,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
796a1e204651a5422f23,GEN 1:14,1,0,"Y dijo Dios: Sean lumbreras en la expansión de los cielos para apartar el día y la noche: y sean por señales, y para las estaciones, y para días y años;",dijo,H559,Hc/Vqw3ms,and/ he said,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
ac3518a21e27ffeb69ec,GEN 1:14,2,0,"Y dijo Dios: Sean lumbreras en la expansión de los cielos para apartar el día y la noche: y sean por señales, y para las estaciones, y para días y años;",Dios:,H430,HNcmpa,God,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
5823fc405044d2406142,GEN 1:14,3,0,"Y dijo Dios: Sean lumbreras en la expansión de los cielos para apartar el día y la noche: y sean por señales, y para las estaciones, y para días y años;",Sean,H1961,HVqj3ms,let it be,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
4aa9176a592a900aa187,GEN 1:14,4,0,"Y dijo Dios: Sean lumbreras en la expansión de los cielos para apartar el día y la noche: y sean por señales, y para las estaciones, y para días y años;",lumbreras,H3974,HNcmpa,luminaries,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
8eb84a13c38f55c39169,GEN 1:14,7,0,"Y dijo Dios: Sean lumbreras en la expansión de los cielos para apartar el día y la noche: y sean por señales, y para las estaciones, y para días y años;",expansión,H7549,HR/Ncmsc,in/ [the] firmament of,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
ef0556da2b3bc4293673,GEN 1:14,10,0,"Y dijo Dios: Sean lumbreras en la expansión de los cielos para apartar el día y la noche: y sean por señales, y para las estaciones, y para días y años;",cielos,H8064,HTd/Ncmpa,the/ heavens,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
fc2c23f6fe3ca274af13,GEN 1:14,12,0,"Y dijo Dios: Sean lumbreras en la expansión de los cielos para apartar el día y la noche: y sean por señales, y para las estaciones, y para días y años;",apartar,H914,HR/Vhcc,to/ separate,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
a157786eec20ac92ddaa,GEN 1:14,12,1,"Y dijo Dios: Sean lumbreras en la expansión de los cielos para apartar el día y la noche: y sean por señales, y para las estaciones, y para días y años;",apartar,H996,HAcmsc,between,editorial-reviewed,1.0,,,,
2d9c47a9751e62dd1f65,GEN 1:14,14,0,"Y dijo Dios: Sean lumbreras en la expansión de los cielos para apartar el día y la noche: y sean por señales, y para las estaciones, y para días y años;",día,H3117,HTd/Ncmsa,the/ day,editorial-reviewed,1.0,Codex-assisted,approve,,Correspondencia entre el término español y el código Strong revisada.
